8b0ebd33e66653c42aa292e40bf6291c	1	4	2	0	0	0	0	0	11	0	2	0	2	0	0
e9e060e5e0e46911cad92b8292aeefd7	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
23a68909643e167f508a7baac78d7026	2	0	1	0	0	0	0	2	6	2	1	0	3	3	0
472fdc0687378563f0c9da6da7638e1a	10	9	6	29	10	18	12	11	6	5	4	0	1	0	0
caddc7c3f8e30f2e74778fca73689c4b	0	6	3	0	2	0	0	6	3	3	4	0	0	0	0
d3156233792852376762d588f607ac71	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
75dd0ee2682cb0bf3146f334b0c41c93	0	0	0	0	1	0	9	7	6	2	0	0	1	0	0
55c520d7fe25c3a704fca36f36fde991	0	0	6	0	0	5	0	8	2	0	0	0	0	0	0
206069e5a5041e6c7f39a4141aefdc19	1	14	6	0	3	0	0	0	1	6	10	50	56	84	45
fbb4d97e016a3fae74e1e3b81805e48e	11	0	9	0	1	0	0	0	0	0	1	0	1	0	0
9711e5e56376fe411f8d9ca9e739c6f1	8	9	14	20	9	0	8	0	7	13	7	9	13	15	11
cf9d6956cc5e9b057171f8ba480e6fbf	3	5	4	0	6	5	0	3	3	3	1	0	2	0	0
42bdb37eaf4585993d2dadc410341bfc	0	0	0	0	0	0	0	6	5	2	2	0	5	0	0
c2d746ce5aed150d6696eed8143ec2c7	0	0	0	0	0	0	0	0	0	8	9	0	3	0	0
85b80813a3be5e162f462e085b709b85	2	0	0	0	0	0	0	1	2	2	6	0	5	17	18
47bb78bbb9b7eab1a487de7f1521ddd6	3	0	1	0	0	0	0	0	1	0	0	0	1	1	2
4835c874610f20a02421b283dbe2f2b6	1	3	1	4	8	0	9	5	8	13	8	13	19	20	26
6aa300d5323cbf75dc53cec3e6acb87c	19	21	18	13	17	12	0	7	7	3	2	0	0	0	0
aca43babf06d3410ce71cad5778ff102	9	0	3	0	0	0	0	0	0	0	0	11	7	4	11
37a9f9625f201b6e61c29ac09ec54683	233	665	284	191	341	776	572	216	270	377	322	339	340	373	514
9418ffbc4dee96cca486adf8b5f5493d	5	0	0	0	6	0	0	3	3	2	8	0	4	0	0
9ff60b1660430eecb3f6b31e6f3db189	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0
